angle,label
160.40131391815734,1
162.94235805092256,1
163.66925034386136,1
164.47427701881836,1
164.87800641935075,1
165.41064960422557,1
165.04602426621815,1
165.083952844809,1
165.35649895783004,1
165.6257964966554,1
166.1976793549279,1
166.86303193298218,1
167.05973831973796,1
166.92010659184484,1
166.4071083604632,1
166.21873862280663,1
166.16802538753942,1
166.11785781528354,1
165.83906066053493,1
165.76207131045751,1
165.6338298194894,1
165.43272829323197,1
165.4706893076374,1
165.66122753973534,1
165.9159622696969,1
166.28875204646002,1
166.70640188574245,1
166.87732375514065,1
166.9122457217773,1
166.814754960297,1
165.01612595257382,1
160.33863235538675,1
157.44000908726693,1
155.54049299973855,1
154.6626222191821,1
151.0932383216667,1
147.19691803273227,1
144.56909190160755,1
140.54727317621558,1
134.66826085038477,1
129.11017783566476,1
122.10788878368784,1
114.8108750236564,1
104.8181522155674,1
96.88980335600057,1
90.1479711931467,1
86.1880800607715,1
76.5233121695298,1
65.15537648187095,1
54.26501429993531,1
50.722173927262325,1
49.333302131481936,1
48.73814966393191,1
48.68860490296293,1
48.40969398476236,1
47.39669848111306,1
45.57306552837007,1
45.258178806107644,1
44.932284477606984,1
45.0409547089277,1
42.235492115652285,1
42.372316103283,1
42.90550713656322,1
44.34626069914867,1
45.290938442164276,1
50.118431057608184,1
55.92832541699418,1
73.23041943243737,1
86.17351785986867,1
97.40566915928765,1
105.89857586553867,1
114.51828757688288,1
121.3390807696715,1
127.15199542939331,1
131.9822757916976,1
136.0828265553083,1
141.45670610334798,1
148.17404738998243,1
152.88082750239067,1
156.8103046026446,1
160.58527860640814,1
162.7839924049572,1
164.50234818593805,1
165.38098046046687,1
165.74024505926755,1
166.22342410574186,1
166.67726870014184,1
166.45015273579293,1
167.0431156724629,1
167.2601485224628,1
166.7730476272114,1
166.42622082924842,1
166.1450916561154,1
166.2213327443116,1
171.64543597468568,1
175.66409434618495,1
177.55587123486129,1
178.66170827282517,1
178.9382306224342,1
178.07515434247003,1
176.71355703231512,1
175.30613612673795,1
174.34179540229232,1
173.76722230413543,1
173.7792096217556,1
172.61217161227663,1
172.3573997540879,1
173.2206258975069,1
172.4627131496234,1
168.98788946376803,1
165.4675750945334,1
160.7227957300747,1
153.5912787746384,1
145.63526613595,1
144.08870758298335,1
136.21785928068553,1
116.83165236985894,1
93.69936710620588,1
72.02267016977864,1
43.65841891105811,1
32.331542706256954,1
28.7724701609182,1
25.63969041982244,1
22.088613595425684,1
20.890584883443072,1
19.681715031699202,1
18.139234455966854,1
17.57450287711177,1
18.050935708765945,1
17.68649142546057,1
19.511700151364423,1
22.055485708795807,1
22.751103107079732,1
27.474662769414344,1
39.010938541609306,1
70.54105948363491,1
124.5655885648001,1
141.20540719690467,1
148.73053704903745,1
153.82804985690055,1
160.08327468597074,1
165.8820489845251,1
170.19697409735093,1
171.38953790160144,1
171.8725361240031,1
172.34496450555133,1
173.21487404931102,1
173.2894704484357,1
173.85490385724628,1
174.60209491493,1
174.41606958379413,1
174.49345897490815,1
173.84432806264587,1
174.3623804509905,1
174.88368040541786,1
175.00967350607968,1
175.3210551738972,1
175.44047514414794,1
175.52762268513192,1
175.6511111452567,1
175.6057741369157,1
175.64412183699156,1
175.70877137805508,1
175.867676973347,1
175.9565964745795,1
175.99096184349182,1
175.98598080950634,1
176.04916236508683,1
